district,neighborhood,condition,type,rooms,area_m2,lift,views,floor,prices
9,14,1,1,7,300,1,0,7,1000000
9,14,1,2,3,100,1,0,7,450000
7,39,1,2,3,49,1,0,18,155000
7,30,1,2,4,88,1,0,10,300000
7,37,1,2,4,120,1,0,11,370000
7,4,1,1,2,69,1,0,7,220000
9,14,1,2,4,100,1,0,7,375000
7,39,1,2,3,75,0,0,7,279000
7,60,1,2,4,134,1,0,7,675000
4,8,1,2,3,148,1,0,0,718500
2,29,1,2,4,132,1,0,18,330000
1,42,1,2,2,141,1,0,12,597500
7,39,1,2,3,69,1,0,7,300000
4,8,1,2,3,95,1,0,18,395000
0,41,1,4,2,73,0,0,12,199000
3,13,1,0,10,297,0,0,17,795000
9,14,1,4,4,185,1,0,13,1390000
3,31,1,0,4,140,0,0,17,520000
2,33,1,0,4,294,0,0,17,1800000
3,46,1,0,6,224,0,0,17,720000
1,53,1,2,3,83,1,0,7,280000
1,45,1,2,5,129,1,0,11,475000
9,14,1,2,4,174,1,0,19,900000
9,14,1,2,4,120,1,0,0,415000
1,42,1,2,4,92,1,0,7,395000
7,59,1,2,3,91,1,0,12,189000
9,20,1,2,1,43,1,0,7,245000
0,43,1,2,2,35,0,0,12,160000
1,35,1,2,3,75,1,0,19,180000
6,11,1,2,3,66,1,0,0,195000
8,49,1,2,4,90,1,0,12,225000
0,41,1,2,3,59,1,1,12,140000
4,62,1,4,3,101,1,0,14,450000
2,21,1,2,1,62,0,0,18,210000
9,14,1,3,7,566,0,0,17,2900000
0,41,1,2,1,51,0,0,10,150000
7,30,1,2,3,88,1,0,14,320000
8,44,1,2,3,74,1,0,0,225000
1,42,1,2,4,125,1,0,10,598000
1,53,1,2,3,93,1,0,11,540000
4,62,1,2,2,80,1,0,11,295000
3,31,1,2,3,60,0,0,7,135000
3,25,1,2,5,124,1,0,11,375000
2,61,1,2,1,52,1,0,0,295000
0,26,1,2,2,158,0,0,7,560000
7,4,1,2,4,79,1,0,11,195000
9,14,1,4,4,329,1,0,15,1350000
1,53,1,2,3,122,1,0,0,475000
1,45,1,2,10,262,1,0,11,978000
1,51,1,2,3,81,1,0,7,299000
4,62,1,2,3,86,1,0,7,310000
1,45,1,2,3,130,1,0,10,520000
2,61,1,2,2,95,0,0,11,370000
9,15,1,2,3,121,1,0,7,550000
9,14,1,2,5,160,1,0,10,650000
1,42,1,2,5,158,1,0,0,530000
2,29,1,2,4,85,1,0,7,320000
2,29,1,2,4,85,1,0,7,319000
2,21,1,2,4,92,1,0,19,390000
3,25,1,2,3,85,1,0,7,319000
2,29,1,4,2,107,1,0,16,650000
1,53,1,2,3,56,1,0,10,194000
8,18,1,2,4,127,1,0,14,540000
9,64,1,2,5,285,1,0,0,1260000
3,13,1,2,2,42,0,0,18,79000
0,41,1,2,3,77,0,0,10,195000
1,12,1,2,4,185,1,0,7,365000
4,50,1,2,4,78,1,1,13,219000
9,14,1,2,4,125,1,0,7,495000
9,40,1,2,5,165,1,0,10,655000
1,42,1,2,3,108,1,0,10,409000
1,35,1,2,5,157,1,0,11,530000
4,62,1,2,3,80,1,0,10,395000
1,45,1,2,3,180,1,0,19,1200000
4,8,1,2,3,70,1,0,10,360000
1,53,1,2,3,70,1,0,13,255000
2,61,1,2,2,70,0,0,0,239000
1,12,1,2,2,56,1,1,12,209000
1,51,1,2,5,155,1,0,12,595000
2,55,1,2,3,78,1,0,18,255000
5,24,1,7,4,137,0,0,17,265000
1,42,1,2,2,58,1,1,19,205000
7,10,1,2,3,74,1,0,0,233000
6,7,1,2,3,79,1,1,10,219000
7,32,1,2,4,96,1,1,7,325000
9,40,1,2,2,114,1,0,15,500000
0,41,1,2,5,100,1,0,11,358000
4,62,1,2,6,289,1,0,7,1200000
2,29,1,2,4,88,1,0,12,350000
1,42,1,2,3,69,1,0,7,340000
9,20,1,2,3,93,0,0,0,375000
4,8,1,3,7,716,0,0,17,3390000
8,44,1,2,4,97,1,0,13,340000
4,8,1,2,5,145,1,0,0,1220000
8,19,1,2,3,120,1,0,13,463000
4,8,1,2,5,227,0,0,18,1095000
3,31,1,2,3,55,0,0,19,130000
9,14,1,2,3,143,1,0,0,900000
9,20,1,2,7,319,1,0,0,1350000
2,61,1,2,4,196,1,0,0,595000
9,15,1,2,3,121,1,0,0,562000
1,51,1,2,5,106,1,0,7,370000
9,15,1,2,5,246,1,0,0,990000
6,11,1,2,3,70,1,0,10,199000
0,17,1,2,2,39,0,0,11,130000
1,45,1,4,2,93,1,0,14,450000
9,40,1,2,3,120,1,0,14,445000
6,54,1,2,4,102,1,0,14,255000
8,38,1,4,2,87,1,0,14,299000
1,53,1,2,2,47,1,0,11,210000
1,53,1,2,2,47,1,0,10,210000
1,51,1,2,3,110,0,1,18,250000
8,6,1,2,2,83,1,0,19,255000
8,38,1,2,3,72,1,0,10,260000
9,40,1,4,3,120,1,0,13,495000
2,61,1,2,4,88,1,0,0,375000
4,8,1,4,3,76,1,0,1,430000
2,61,1,2,2,74,0,0,7,325000
2,61,1,2,3,69,1,0,7,240000
9,15,1,2,5,258,1,0,7,1050000
1,42,1,2,2,81,0,1,12,490000
2,21,1,2,3,72,1,0,7,265000
9,15,1,0,10,690,0,0,17,3950000
0,17,1,2,2,55,0,0,10,155000
1,45,1,4,3,70,1,0,15,365000
1,53,1,2,4,90,0,0,7,239000
8,6,1,2,3,64,1,0,7,220000
0,17,1,2,3,58,0,0,10,140000
1,45,1,2,3,129,1,0,7,599000
9,14,1,2,4,120,1,0,10,595000
0,26,1,2,4,114,0,0,10,335000
4,50,1,2,4,95,1,0,10,430000
1,45,1,2,4,117,1,0,0,410000
1,53,1,2,4,134,0,0,7,395000
5,57,1,4,2,76,0,0,11,125000
4,62,1,2,4,125,1,1,13,550000
1,45,1,2,7,228,1,0,7,2200000
1,51,1,2,6,200,1,0,10,710000
9,14,1,2,3,150,1,0,0,550000
9,40,1,2,5,150,1,0,0,410000
8,38,1,2,3,64,1,0,7,190000
1,53,1,2,4,140,1,0,7,550000
3,46,1,2,3,145,0,0,18,259000
9,40,1,2,3,90,1,0,11,410000
7,4,1,4,3,84,0,0,10,330000
9,14,1,2,7,391,1,0,11,1690000
1,12,1,2,3,129,1,0,10,550000
2,61,1,2,2,80,1,0,10,320000
9,14,1,2,5,320,1,0,10,1750000
1,45,1,2,6,158,1,0,0,680000
1,45,1,2,6,153,1,0,10,650000
6,34,1,4,3,64,1,0,11,179900
1,45,1,2,7,184,1,0,11,780000
1,45,1,2,4,176,1,0,7,750000
1,45,1,2,8,261,1,0,11,978000
2,21,1,2,5,317,0,0,19,699000
7,39,1,2,5,192,0,0,0,549000
1,45,1,2,5,141,1,0,11,622000
8,38,1,4,3,47,0,0,11,199900
1,45,1,2,3,90,1,0,11,400000
2,61,1,2,4,118,1,0,10,550000
9,40,1,2,3,132,1,0,11,498000
0,17,1,2,3,85,0,0,0,239000
1,51,1,2,3,82,1,0,0,350000
1,42,1,2,3,87,1,0,0,570000
0,26,1,2,4,212,0,0,7,850000
1,45,1,2,3,130,1,0,7,520000
0,41,1,2,6,175,1,0,12,635000
4,8,1,2,3,58,1,0,12,450000
4,8,1,2,4,136,1,0,10,890000
9,40,1,2,4,121,1,0,11,465000
5,24,1,2,3,70,1,1,10,155000
2,29,1,2,4,136,1,0,7,475000
9,15,1,2,5,145,1,0,10,790000
9,15,1,2,4,188,1,0,7,599000
1,51,1,2,3,87,1,0,7,330000
6,11,1,2,3,65,1,0,7,185000
3,5,1,0,10,297,0,0,17,795000
9,14,1,4,4,123,1,0,11,690000
3,31,1,0,5,142,0,0,17,450000
0,17,1,2,5,139,1,0,12,657000
9,14,1,4,5,335,0,0,13,2850000
9,40,1,2,4,137,1,0,7,550000
4,8,1,2,3,65,1,0,13,385000
9,15,1,0,7,650,0,0,17,2300000
0,17,1,2,3,235,0,0,0,712500
9,15,1,2,6,274,1,0,12,1670000
7,30,1,2,3,65,0,0,0,210000
1,45,1,2,6,196,1,0,11,900000
7,30,1,2,2,50,0,0,0,175000
9,14,1,2,2,143,1,0,19,900000
2,21,1,2,3,80,1,0,11,310000
1,35,1,2,4,90,1,1,0,325000
0,17,1,2,2,55,0,0,7,175000
1,51,1,2,4,97,1,0,7,367000
1,45,1,4,2,86,1,0,12,302000
4,8,1,2,3,129,1,0,0,718500
0,17,1,2,3,73,1,0,0,290000
1,51,1,2,3,104,1,0,10,345000
0,17,1,2,3,80,0,0,7,210000
0,26,1,2,4,204,1,0,7,780000
9,64,1,2,5,217,0,0,19,990000
1,42,1,2,4,157,1,0,0,545000
0,26,1,2,4,114,1,0,0,340000
1,42,1,4,1,85,1,0,0,460000
5,57,1,2,2,76,0,0,11,125000
1,51,1,2,3,80,1,0,10,295000
1,12,1,2,3,116,1,0,7,550000
4,8,1,2,3,73,1,0,1,435000
0,17,1,2,2,150,1,0,0,830000
0,26,1,2,3,114,0,0,7,350000
4,8,1,2,3,73,1,0,16,460000
8,18,1,2,4,85,1,0,19,310000
9,15,1,2,6,257,1,0,11,800000
0,26,1,2,6,549,1,0,0,1950000
7,39,1,2,4,99,1,0,7,378000
9,14,1,2,3,100,1,0,0,550000
9,14,1,2,4,120,1,0,12,650000
4,8,1,4,3,74,1,0,15,430000
4,8,1,4,2,73,1,0,15,460000
1,42,1,2,2,81,0,1,11,480000
9,14,1,2,5,123,1,0,11,740000
9,14,1,2,7,250,1,0,10,1000000
1,53,1,2,5,220,1,0,12,620000
5,52,1,2,1,74,0,0,18,87000
6,54,1,2,1,74,1,1,0,156000
8,38,1,2,4,120,1,0,10,391000
8,18,1,4,4,77,0,0,10,285000
9,14,1,2,4,110,1,0,10,495000
6,11,1,2,3,69,1,0,10,186000
2,61,1,2,4,66,0,0,0,229000
1,53,1,2,3,46,0,1,11,185000
5,1,1,2,3,54,1,0,11,125000
1,51,1,4,4,130,1,0,13,699000
6,34,1,2,3,104,1,0,0,295000
1,42,1,2,3,87,1,0,0,570000
0,26,1,2,4,212,1,0,7,850000
9,40,1,2,5,154,0,0,0,460000
7,30,1,2,2,80,1,0,18,325000
1,51,1,2,5,250,1,1,19,790000
1,53,1,4,2,35,1,0,12,190000
7,10,1,2,3,90,1,0,0,250000
1,42,1,2,4,142,1,0,11,750000
3,31,1,2,3,67,1,1,10,155000
4,62,1,2,4,146,1,1,0,520000
1,45,1,2,6,337,1,0,7,1060000
3,31,1,2,3,55,0,0,18,149000
7,30,1,7,1,154,0,0,17,390000
1,45,1,2,5,141,1,0,14,670000
6,28,1,3,7,200,0,0,17,279900
1,51,1,2,4,132,1,0,10,598000
4,50,1,2,4,73,1,0,16,350000
8,6,1,2,1,20,0,1,0,90000
0,17,1,2,2,85,1,0,7,480000
0,41,1,2,1,54,0,0,10,142500
0,41,1,4,2,70,1,1,12,280000
0,41,1,4,1,61,1,0,12,250000
1,42,1,2,3,76,1,0,0,570000
4,8,1,2,4,178,1,0,13,1150000
1,12,1,2,4,89,1,0,0,350000
1,53,1,2,4,124,1,0,0,390000
9,14,1,4,5,185,1,0,12,1390000
7,30,1,2,3,67,1,0,10,205000
3,13,1,2,4,123,1,0,0,270000
1,45,1,2,4,210,1,0,10,1195000
1,42,1,2,5,136,1,0,13,470000
1,35,1,4,3,110,1,0,15,469000
0,41,1,2,2,40,0,0,0,96000
0,41,1,2,2,50,1,0,12,200000
4,62,1,2,8,447,1,0,10,2100000
7,30,1,2,3,69,1,0,0,299000
9,20,1,4,4,91,1,0,11,520000
6,7,1,2,3,74,1,0,13,279000
0,17,1,2,4,94,0,0,0,325000
1,53,1,4,3,85,1,0,14,470000
1,45,1,2,5,157,1,0,0,505000
1,53,1,2,3,79,1,0,10,330000
1,35,1,2,3,65,1,0,13,300000
1,42,1,2,3,133,1,0,11,900000
0,17,1,2,4,94,0,0,7,325000
9,40,1,2,3,121,1,0,0,365000
4,62,1,2,6,300,1,0,0,1500000
1,45,1,2,6,216,1,0,0,899000
6,11,1,2,3,64,1,0,14,199900
1,51,1,2,3,112,1,0,12,390000
1,51,1,2,7,155,1,0,11,550000
2,29,1,2,4,70,1,0,13,255000
4,8,1,4,3,74,1,1,16,435000
8,18,1,2,4,86,1,0,10,300000
9,64,1,2,5,168,1,0,18,750000
1,42,1,2,4,224,1,0,10,798000
4,8,1,2,3,106,1,0,11,520000
7,10,1,2,4,110,1,0,12,235000
6,28,1,2,3,74,1,0,19,161500
9,14,1,2,6,285,1,0,7,1780000
9,14,1,2,4,130,1,0,0,580000
7,37,1,2,4,74,1,0,11,241000
9,40,1,2,4,98,1,0,11,365000
1,45,1,2,5,117,1,0,19,499000
8,38,1,2,3,92,1,0,11,285000
1,35,1,1,2,105,1,0,18,400000
1,51,1,4,3,70,1,1,15,340000
7,30,1,2,3,67,1,1,13,199000
4,50,1,2,3,80,1,0,12,240000
7,4,1,2,3,90,1,0,11,315000
4,8,1,4,3,73,1,0,16,435000
4,8,1,2,6,181,1,0,11,928800
1,53,1,4,5,250,1,0,15,1150000
1,42,1,2,3,79,1,0,10,450000
1,42,1,2,2,77,1,1,0,450000
4,8,1,4,3,73,1,0,15,430000
8,38,1,2,4,83,1,0,0,270000
1,42,1,2,3,79,1,1,0,440000
1,45,1,2,4,196,1,0,0,595000
1,53,1,4,2,88,1,0,10,240000
0,26,1,2,3,82,0,0,10,248000
1,12,1,2,4,98,1,0,0,340000
8,38,1,2,3,68,0,0,10,152000
7,30,1,1,2,50,0,0,7,260000
5,9,1,4,3,65,1,0,11,189000
7,30,1,2,3,66,1,0,13,214900
1,51,1,2,4,134,1,0,12,490000
8,38,1,2,3,68,1,0,0,179000
8,49,1,2,3,75,1,0,12,195000
9,20,1,2,4,118,1,0,10,560000
7,59,1,2,4,75,1,0,0,183000
6,54,1,2,4,89,1,0,7,260000
1,53,1,1,4,350,0,0,18,390000
0,26,1,2,4,240,1,0,0,1190000
2,29,1,4,3,84,1,0,12,399000
4,8,1,2,5,148,1,0,12,590000
7,16,1,2,4,93,1,0,15,278000
1,12,1,2,5,188,1,0,0,580000
7,30,1,2,3,70,1,0,10,230000
8,18,1,2,3,78,0,0,7,177000
8,38,1,2,2,51,0,0,10,150000
8,49,1,2,3,86,1,0,19,200000
4,8,1,4,3,69,1,0,16,435000
2,29,1,2,2,59,1,0,0,198000
8,18,1,2,5,110,1,0,14,540000
4,8,1,4,3,69,1,0,15,430000
4,8,1,2,3,70,1,0,12,415000
9,20,1,2,3,73,1,0,10,375000
1,42,1,2,4,130,1,0,13,480000
1,42,1,2,2,80,1,0,12,455000
9,64,1,2,4,140,1,0,0,790000
9,14,1,2,2,95,1,0,10,340000
0,41,1,2,3,130,0,0,7,450000
1,53,1,2,4,80,1,0,0,325000
9,14,1,2,5,145,1,0,10,790000
9,64,1,2,5,145,1,0,10,790000
5,9,1,2,3,55,1,0,11,189000
1,53,1,2,5,113,1,0,12,460000
1,53,1,2,4,89,1,0,14,385000
0,41,1,2,3,50,0,0,0,184000
8,6,1,2,2,72,0,0,0,174000
2,61,1,2,3,52,0,0,10,228000
1,45,1,2,3,95,1,1,0,410000
1,45,1,2,7,200,1,0,0,680000
9,20,1,6,3,77,0,0,17,365000
5,2,1,2,1,51,1,0,18,118000
4,62,1,2,2,49,1,0,7,210000
5,52,1,2,2,53,0,0,18,49000
0,17,1,2,2,55,0,0,10,215000
8,49,1,2,3,77,1,0,12,224000
2,61,1,2,2,74,0,0,0,349000
3,5,1,0,5,161,0,0,17,490000
8,38,1,2,4,95,1,1,11,280000
0,17,1,2,1,77,0,0,0,250000
4,8,1,4,3,74,1,0,15,435000
9,64,1,1,7,387,1,0,11,1850000
4,62,1,2,3,70,1,0,10,395000
1,53,1,7,5,172,0,0,17,695000
1,42,1,2,4,159,1,0,0,530000
9,40,1,2,4,152,1,0,0,575000
9,14,1,2,5,291,1,0,7,1190000
0,26,1,2,3,131,1,0,13,619000
1,45,1,2,5,140,1,0,11,620000
7,27,1,2,4,79,1,0,11,195000
8,49,1,2,4,131,1,0,0,315000
7,32,1,2,2,78,0,0,10,185000
2,21,1,2,2,108,1,1,18,195000
2,29,1,2,4,93,1,0,7,370000
8,18,1,2,3,85,1,0,11,275000
9,64,1,2,5,247,1,0,7,1250000
0,41,1,2,2,71,0,0,10,175000
8,38,1,2,5,110,1,0,10,350000
9,14,1,2,4,90,1,0,10,415000
9,40,1,2,4,90,1,0,10,415000
9,14,1,2,2,60,1,0,10,315000
9,64,1,2,2,60,1,0,10,315000
9,15,1,2,2,60,1,0,10,315000
7,37,1,2,4,100,1,0,7,420000
9,40,1,2,4,100,1,0,11,395000
9,14,1,2,4,100,1,0,11,395000
8,19,1,2,4,73,0,1,18,95000
9,20,1,3,5,500,0,0,17,1150000
4,62,1,2,3,87,1,0,0,360000
9,20,1,2,6,339,1,0,0,1350000
9,15,1,0,10,327,0,0,17,2450000
9,64,1,2,4,225,1,0,14,1350000
3,46,1,2,3,88,1,0,10,285000
9,14,1,4,1,83,1,0,12,460000
9,64,1,2,6,338,1,0,12,1380000
1,45,1,1,5,250,1,0,0,1100000
9,20,1,4,4,93,1,0,13,460000
9,64,1,2,5,372,1,0,11,1880000
0,26,1,2,3,76,0,0,11,325000
7,59,1,2,3,72,1,0,7,165000
7,37,1,2,4,70,1,0,10,290000
0,41,1,2,2,65,0,1,12,185000
1,45,1,4,2,135,1,0,16,650000
1,42,1,2,2,70,1,1,19,190000
3,25,1,2,3,89,1,1,7,280000
2,29,1,2,5,132,1,0,18,330000
9,14,1,2,4,144,1,0,7,520000
9,14,1,2,4,160,1,0,7,980000
0,17,1,2,2,70,1,0,7,380000
1,42,1,2,3,76,1,0,14,335000
9,40,1,4,4,183,1,0,14,1070000
6,34,1,2,3,88,1,0,10,230000
5,9,1,2,3,68,1,0,12,198000
7,32,1,2,3,60,1,1,12,245000
1,51,1,2,3,67,0,0,10,219000
0,41,1,2,2,63,0,0,11,198000
6,11,1,2,3,66,0,0,0,195000
7,30,1,2,4,67,0,0,7,195000
1,45,1,2,4,93,1,0,7,390000
0,43,1,2,1,36,0,0,10,135000
2,33,1,2,4,68,0,0,0,190000
4,8,1,2,3,63,1,0,13,415000
8,47,1,2,3,76,1,0,13,360000
0,41,1,2,3,66,1,0,19,210000
1,53,1,2,3,50,1,1,11,210000
7,30,1,2,3,75,1,0,7,195000
0,17,1,2,2,89,1,0,7,480000
1,53,1,2,3,85,1,0,0,379000
9,14,1,2,5,168,1,0,7,640000
0,26,1,2,4,129,1,0,0,419000
1,53,1,2,4,79,1,0,13,255000
9,40,1,2,6,258,1,0,10,1100000
8,18,1,2,1,68,0,0,10,280000
0,41,1,2,1,42,0,1,7,112000
6,34,1,2,3,59,1,0,11,189000
1,53,1,2,5,150,1,0,12,540000
1,42,1,2,4,115,1,0,19,550000
2,29,1,2,2,85,0,1,18,185000
1,53,1,2,4,75,1,0,7,325000
9,14,1,2,2,150,0,0,19,900000
0,26,1,2,4,137,1,0,0,480000
4,8,1,2,6,159,1,0,12,928800
1,35,1,2,5,135,1,0,7,450000
0,26,1,2,1,50,0,1,0,210000
1,35,1,2,3,89,1,0,7,275000
1,35,1,2,3,70,1,0,10,258000
1,35,1,2,3,67,1,0,14,252000
7,39,1,2,2,56,0,0,7,160000
3,5,1,6,2,100,0,0,17,250000
9,40,1,2,4,114,1,0,7,460000
7,32,1,2,4,69,1,0,0,279000
9,40,1,2,5,126,1,0,7,480000
2,33,1,4,2,105,1,0,10,470000
9,40,1,2,3,92,1,0,18,290000
9,40,1,2,4,179,1,0,7,780000
3,58,1,0,6,184,0,0,17,399000
7,27,1,2,2,55,0,0,10,120000
8,38,1,2,3,83,1,0,11,288000
1,45,1,2,3,128,1,0,7,600000
1,53,1,2,3,70,1,0,0,250000
1,53,1,2,3,70,1,0,10,193000
0,41,1,2,2,79,0,1,10,155000
0,41,1,2,2,77,0,0,0,175000
0,41,1,2,2,45,0,0,10,80000
0,41,1,2,3,50,0,0,10,118000
4,62,1,2,3,75,1,0,7,295000
8,18,1,2,3,137,1,0,10,640000
0,41,1,2,5,132,1,0,19,500000
3,31,1,2,3,53,1,0,7,131000
1,53,1,2,4,89,1,0,13,380000
0,41,1,2,3,50,0,1,11,107000
9,40,1,2,2,88,1,0,0,410000
3,36,1,2,2,70,1,0,0,168000
3,5,1,3,5,330,0,0,17,490000
4,8,1,2,3,63,1,0,10,360000
4,8,1,0,9,605,0,0,17,4500000
9,14,1,2,3,115,1,0,11,530000
9,20,1,2,5,339,1,0,0,1600000
2,29,1,4,3,86,1,0,13,300000
7,16,1,2,4,86,1,0,11,280000
0,41,1,2,4,63,0,0,0,149000
1,45,1,2,8,241,1,0,11,980000
5,1,1,2,1,40,0,1,19,76000
7,30,1,2,3,93,1,0,19,296640
7,30,1,2,3,70,1,0,0,215000
7,60,1,1,3,136,1,0,12,690000
7,32,1,2,4,80,1,0,14,325000
1,45,1,2,5,160,1,0,0,690000
6,11,1,2,3,60,1,0,7,195000
9,64,1,2,6,374,1,0,10,1880000
1,12,1,2,6,116,1,0,0,550000
1,42,1,2,4,90,1,0,12,432000
6,11,1,2,5,153,1,0,18,369000
6,11,1,2,3,103,0,0,10,230000
7,30,1,2,2,56,1,0,19,251000
1,35,1,2,5,157,1,0,12,532000
1,45,1,2,6,180,1,0,0,1570000
5,1,1,2,3,86,1,0,7,189900
6,7,1,2,3,89,1,0,19,228000
7,30,1,2,4,100,1,1,14,292000
9,20,1,2,5,131,1,1,7,450000
1,51,1,2,4,156,1,0,0,525000
1,45,1,2,6,304,1,0,11,1050000
1,51,1,2,4,90,1,0,10,370000
0,17,1,2,3,93,0,0,7,230000
1,35,1,4,3,110,1,0,13,465000
5,63,1,2,2,61,0,0,11,103000
2,21,1,2,3,66,1,1,7,137000
1,35,1,2,3,100,1,0,15,469000
1,35,1,2,4,104,1,0,11,320000
4,62,1,4,3,90,1,0,14,395000
6,54,1,2,4,83,1,0,11,237000
1,42,1,2,4,65,1,0,11,350000
0,43,1,2,1,35,0,0,0,129000
0,17,1,2,3,65,0,0,7,225000
8,47,1,2,5,150,1,0,10,380000
0,17,1,2,2,59,0,0,10,215000
7,30,1,2,4,102,1,0,7,255000
4,62,1,2,3,72,1,0,11,280000
4,50,1,2,4,105,1,0,0,395000
0,17,1,2,3,95,1,0,0,350000
9,40,1,2,5,139,1,0,7,495000
7,30,1,2,3,68,1,0,14,215000
0,26,1,2,2,110,0,0,0,329000
8,38,1,2,2,76,1,0,10,170000
0,41,1,2,9,250,0,0,0,679000
1,12,1,2,4,87,1,0,10,399500
0,41,1,2,2,70,1,0,11,220000
7,32,1,2,2,63,1,1,7,168000
8,18,1,2,4,126,1,0,0,359000
1,51,1,2,5,162,1,0,16,752000
1,42,1,2,3,225,1,0,11,800000
1,53,1,4,4,130,1,0,15,530000
2,61,1,2,4,72,0,0,10,230000
9,15,1,2,4,100,1,0,11,395000
1,42,1,2,4,159,1,0,11,789000
1,12,1,4,1,47,1,1,12,149000
0,17,1,4,5,264,1,0,12,1105300
8,44,1,2,4,97,1,0,13,330000
4,8,1,4,2,73,1,0,16,435000
9,14,1,2,6,144,1,0,19,900000
1,45,1,2,4,197,1,0,0,990000
2,61,1,2,2,71,1,0,7,255000
5,3,1,2,4,127,1,0,7,200000
9,20,1,2,4,85,1,1,0,415000
1,42,1,2,3,90,1,0,7,325000
5,9,1,2,2,43,1,1,18,147500
8,38,1,2,3,71,1,1,19,265000
4,8,1,1,3,598,1,0,12,2490000
0,17,1,4,5,180,1,0,10,799000
7,30,1,7,5,253,0,0,17,655000
1,42,1,2,2,83,1,1,13,455000
0,41,1,2,4,103,0,0,0,190000
7,4,1,2,4,80,1,0,10,295000
1,53,1,2,3,53,0,0,19,180000
9,14,1,2,6,170,1,0,19,820000
7,30,1,2,3,74,1,0,13,214900
6,54,1,2,4,74,1,1,11,205000
8,6,1,2,3,60,1,0,11,180000
9,15,1,2,4,183,1,0,11,900001
0,41,1,2,2,60,1,0,13,220000
3,5,1,2,3,70,1,0,10,198000
8,38,1,2,4,60,0,0,7,137000
2,29,1,2,3,90,0,0,0,270000
9,14,1,2,5,169,1,0,7,642000
6,54,1,2,4,83,1,0,0,215000
1,45,1,2,6,305,1,0,7,1050000
4,50,1,2,3,79,1,0,7,279000
4,8,1,2,3,93,1,0,18,395000
2,55,1,2,3,90,1,0,0,270000
1,53,1,2,2,100,1,0,18,190000
2,29,1,2,3,95,1,0,12,380000
4,62,1,2,4,97,1,0,10,399000
1,42,1,2,3,140,1,0,7,439000
1,51,1,4,3,82,1,0,15,340000
3,0,1,1,3,115,1,0,12,270000
1,53,1,2,4,109,1,0,11,360000
8,49,1,2,4,95,1,0,12,225000
9,40,1,4,3,200,1,0,14,1200000
2,29,1,2,3,80,1,0,7,269000
8,19,1,2,2,37,1,0,10,165000
1,35,1,2,4,95,1,0,18,298000
1,42,1,2,4,110,1,0,10,530000
5,48,1,2,4,87,1,0,19,189000
8,38,1,2,2,62,0,1,19,159000
9,20,1,2,4,108,1,0,0,370000
9,14,1,2,5,270,1,0,11,1250000
4,62,1,2,4,99,1,0,19,320000
5,1,1,1,3,160,0,0,0,150000
3,36,1,2,2,74,0,1,7,149000
2,61,1,1,4,165,1,0,1,559000
6,7,1,2,3,68,1,0,10,230000
3,36,1,2,3,64,0,0,7,155000
1,42,1,2,3,94,1,0,10,470000
1,35,1,4,5,185,1,0,14,699000
8,38,1,1,1,66,0,0,18,169000
1,45,1,2,4,110,1,0,7,435000
9,14,1,4,5,185,1,0,14,1390000
1,42,1,4,2,73,1,0,14,470000
5,63,1,2,3,60,0,0,10,119500
8,38,1,2,2,53,0,1,19,137000
0,26,1,2,2,60,0,0,7,169000
7,27,1,2,2,52,0,0,10,95000
9,14,1,2,3,80,1,0,7,420000
2,21,1,2,2,65,1,0,11,280000
8,19,1,2,3,87,0,0,0,289000
1,42,1,2,3,79,1,1,0,440000
4,8,1,2,3,73,1,0,13,425000
1,42,1,2,3,79,1,0,10,450000
9,14,1,2,4,160,1,0,7,750000
7,30,1,2,2,51,1,1,10,210000
1,51,1,2,4,120,1,0,0,500000
1,53,1,2,3,96,1,0,11,419000
9,14,1,2,7,743,1,0,14,4500000
1,45,1,2,3,90,0,0,0,385000
9,64,1,2,2,95,1,0,0,595000
2,61,1,2,1,64,1,0,0,295000
0,17,1,2,3,99,0,0,7,420000
4,50,1,2,4,127,1,0,11,545000
7,37,1,2,3,64,0,0,18,170000
0,41,1,2,4,70,0,0,0,178800
